id,name_en,name_ar,status,parent_id,isleaf,created_at,updated_at,deleted_at,profile_id,reason,type,created_by
689,Concrete,خرسانة,approved,645,1,2021-02-11 19:35:11,2021-02-11 19:35:11,NULL,NULL,NULL,products,NULL
691,Soap,موزع الصابون السائل,approved,690,1,2021-02-11 19:35:31,2022-06-16 21:17:44,NULL,NULL,NULL,products,NULL
692,Napkins,منظم المناديل,approved,690,1,2021-02-11 19:35:45,2022-06-16 21:18:44,NULL,NULL,NULL,products,NULL
693,Dishwasher,غسالة الصحون,approved,690,1,2021-02-11 19:36:01,2022-06-16 21:27:26,NULL,NULL,NULL,products,NULL
694,Washing Machines,أجهزة غسيل الملابس,approved,690,1,2021-02-11 19:36:18,2022-06-16 21:26:18,NULL,NULL,NULL,products,NULL
696,Dates,تمور,approved,647,1,2021-02-11 19:37:20,2021-02-11 19:37:20,NULL,NULL,NULL,products,NULL
697,Drinks,المشروبات,approved,647,1,2021-02-11 19:37:44,2021-02-11 19:37:44,NULL,NULL,NULL,products,NULL
698,Sweets,حلويات,approved,647,1,2021-02-11 19:38:04,2021-02-11 19:38:04,NULL,NULL,NULL,products,NULL
699,Ceramic,السيراميك,approved,655,1,2021-02-11 19:38:46,2021-02-11 19:38:46,NULL,NULL,NULL,products,NULL
700,Marble,الرخام,approved,655,1,2021-02-11 19:39:06,2021-02-11 19:39:06,NULL,NULL,NULL,products,NULL
701,Materials,المواد,approved,655,1,2021-02-11 19:39:32,2021-02-11 19:39:32,NULL,NULL,NULL,products,NULL
702,Stone,الحجر,approved,655,1,2021-02-11 19:39:53,2021-02-11 19:39:53,NULL,NULL,NULL,products,NULL
703,Glasses and cups,الكاسات والأكواب,approved,657,1,2021-02-11 19:40:31,2021-02-11 19:40:31,NULL,NULL,NULL,products,NULL
704,Medical,الطبي,approved,657,1,2021-02-11 19:41:00,2021-02-11 19:41:00,NULL,NULL,NULL,products,NULL
705,Tissues,المناديل,approved,657,1,2021-02-11 19:41:20,2021-02-11 19:41:20,NULL,NULL,NULL,products,NULL
706,Face,الوجه,approved,705,1,2021-02-11 19:41:45,2021-02-11 19:41:45,NULL,NULL,NULL,products,NULL
708,Plastic,بلاستيك,approved,707,1,2021-02-11 19:42:21,2021-02-11 19:42:21,NULL,NULL,NULL,products,NULL
709,Kitchen,المطبخ,approved,705,1,2021-02-11 19:42:28,2021-02-11 19:42:28,NULL,NULL,NULL,products,NULL
710,Steel,ستيل,approved,707,1,2021-02-11 19:42:35,2021-02-11 19:42:35,NULL,NULL,NULL,products,NULL
712,Sterile,مناديل معقمة,approved,705,1,2021-02-11 19:42:56,2021-02-11 19:42:56,NULL,NULL,NULL,products,NULL
713,Electric,كهربائية,approved,711,1,2021-02-11 19:43:02,2021-02-11 19:43:02,NULL,NULL,NULL,products,NULL
714,Manual,يدوية,approved,711,1,2021-02-11 19:43:16,2021-02-11 19:43:16,NULL,NULL,NULL,products,NULL
715,Toilet,دورات المياه,approved,705,1,2021-02-11 19:43:20,2021-02-11 19:43:20,NULL,NULL,NULL,products,NULL
716,Chairs and tables,الكراسي والطاولات,approved,660,1,2021-02-11 19:43:49,2021-02-11 19:43:49,NULL,NULL,NULL,products,NULL
717,"Glasses, plates, spoons and forks",الكاسات والصحون والملاعق والشوك,approved,660,1,2021-02-11 19:45:10,2021-02-11 19:45:10,NULL,NULL,NULL,products,NULL
718,Resealable bags,اكياس قابلة للإغلاق,approved,660,1,2021-02-11 19:45:39,2021-02-11 19:45:39,NULL,NULL,NULL,products,NULL
719,Shopping bags,اكياس تسوق,approved,660,1,2021-02-11 19:46:05,2021-02-11 19:46:05,NULL,NULL,NULL,products,NULL
720,Waste bags,اكياس نفايات,approved,660,1,2021-02-11 19:46:27,2021-02-11 19:46:27,NULL,NULL,NULL,products,NULL
721,Other,أخرى,approved,660,1,2021-02-11 19:46:40,2021-02-11 19:46:40,NULL,NULL,NULL,products,NULL
722,Food,الأطعمة,approved,718,1,2021-02-11 19:48:03,2021-02-11 19:48:03,NULL,NULL,NULL,products,NULL
723,Medical,الاحتياجات الطبية,approved,718,1,2021-02-11 19:48:31,2021-02-11 19:48:31,NULL,NULL,NULL,products,NULL
724,Other,أخرى,approved,718,1,2021-02-11 19:49:07,2021-02-11 19:49:07,NULL,NULL,NULL,products,NULL
725,Customized,حسب الطلب,approved,719,1,2021-02-11 19:50:51,2021-02-11 19:50:51,NULL,NULL,NULL,products,NULL
726,Ready,جاهزة,approved,719,1,2021-02-11 19:51:17,2021-02-11 19:51:17,NULL,NULL,NULL,products,NULL
727,Medical,الطبية,approved,720,1,2021-02-11 19:52:22,2021-02-11 19:52:22,NULL,NULL,NULL,products,NULL
728,Other,أخرى,approved,720,1,2021-02-11 19:52:39,2021-02-11 19:52:39,NULL,NULL,NULL,products,NULL
729,Boards,لوحات,approved,662,1,2021-02-11 19:53:44,2021-02-11 19:53:44,NULL,NULL,NULL,products,NULL
730,Adhesive boards,لوحات لاصقة,approved,729,1,2021-02-11 19:54:10,2021-02-11 19:54:10,NULL,NULL,NULL,products,NULL
731,Banners,لافتة (بنر),approved,729,1,2021-02-11 19:54:43,2021-02-11 19:54:43,NULL,NULL,NULL,products,NULL
733,External boards,لوحات خارجية,approved,729,1,2021-02-11 19:55:58,2021-02-11 19:55:58,NULL,NULL,NULL,products,NULL
734,Internal boards,لوحات داخلية,approved,729,1,2021-02-11 19:56:52,2021-02-11 19:56:52,NULL,NULL,NULL,products,NULL
735,Other,أخرى,approved,729,1,2021-02-11 19:57:21,2021-02-11 19:57:21,NULL,NULL,NULL,products,NULL
736,Brochures and publications,كتيبات ومنشورات,approved,662,1,2021-02-11 19:57:56,2021-02-11 19:57:56,NULL,NULL,NULL,products,NULL
737,Cards,بطاقات,approved,662,1,2021-02-11 19:58:19,2021-02-11 19:58:19,NULL,NULL,NULL,products,NULL
738,Forms,نماذج,approved,662,1,2021-02-11 19:58:48,2021-02-11 19:58:48,NULL,NULL,NULL,products,NULL
739,Restaurant Menu,منيو المطاعم,approved,662,1,2021-02-11 19:59:13,2021-02-11 19:59:13,NULL,NULL,NULL,products,NULL
740,Other,أخرى,approved,662,1,2021-02-11 19:59:29,2021-02-11 19:59:29,NULL,NULL,NULL,products,NULL
741,Boards,لوحات,approved,665,1,2021-02-11 19:59:50,2021-02-11 19:59:50,NULL,NULL,NULL,products,NULL
742,Bridges,جسور,approved,665,1,2021-02-11 20:00:06,2021-02-11 20:00:06,NULL,NULL,NULL,products,NULL
743,Cladding,كلادينق,approved,665,1,2021-02-11 20:00:25,2021-02-11 20:00:25,NULL,NULL,NULL,products,NULL
744,Iron,حديد,approved,665,1,2021-02-11 20:00:37,2021-02-11 20:00:37,NULL,NULL,NULL,products,NULL
745,Shelves and warehouses,الأرفف والمستودعات,approved,665,1,2021-02-11 20:01:54,2021-02-11 20:01:54,NULL,NULL,NULL,products,NULL
746,Stands,قواعد,approved,665,1,2021-02-11 20:02:10,2021-02-11 20:02:10,NULL,NULL,NULL,products,NULL
747,Other,أخرى,approved,665,1,2021-02-11 20:02:26,2021-02-11 20:02:26,NULL,NULL,NULL,products,NULL
748,Desalination plants,مصانع التحلية,approved,667,1,2021-02-11 20:03:47,2021-02-11 20:03:47,NULL,NULL,NULL,products,NULL
749,Water,المياه,approved,667,1,2021-02-11 20:04:13,2021-02-11 20:04:13,NULL,NULL,NULL,products,NULL
750,Desalinated drinking water,مياه شرب محلاة,approved,749,1,2021-02-11 20:05:52,2021-02-11 20:05:52,NULL,NULL,NULL,products,NULL
751,Ice,ثلج,approved,749,1,2021-02-11 20:06:09,2021-02-11 20:06:09,NULL,NULL,NULL,products,NULL
752,Soda drinking water,مياه شرب غازية,approved,749,1,2021-02-11 20:06:44,2021-02-11 20:06:44,NULL,NULL,NULL,products,NULL
754,Cashier,كاشير,approved,753,1,2021-02-11 20:16:13,2021-02-11 20:16:13,NULL,NULL,NULL,products,NULL
755,Count the money,عد النقود,approved,753,1,2021-02-11 20:17:00,2021-02-11 20:17:00,NULL,NULL,NULL,products,NULL
756,Counterfeit cash detector,كاشف النقود المزورة,approved,753,1,2021-02-11 20:18:24,2021-02-11 20:18:24,NULL,NULL,NULL,products,NULL
757,Safe,خزنة,approved,753,1,2021-02-11 20:19:00,2021-02-11 20:19:00,NULL,NULL,NULL,products,NULL
758,Other,أخرى,approved,539,1,2021-02-11 20:19:33,2022-06-13 16:35:40,NULL,NULL,NULL,products,NULL
760,Computer equipment,مستلزمات اجهزة الحاسب الألي,approved,759,1,2021-02-11 20:21:59,2021-02-11 20:21:59,NULL,NULL,NULL,products,NULL
761,Fixed devices,أجهزة ثابتة,approved,759,1,2021-02-11 20:22:50,2021-02-11 20:22:50,NULL,NULL,NULL,products,NULL
762,Portable devices,أجهزة محمولة,approved,759,1,2021-02-11 20:23:50,2021-02-11 20:23:50,NULL,NULL,NULL,products,NULL
763,Carpeting,المفروشات,approved,2,1,2021-02-11 20:24:35,2022-07-07 17:54:05,NULL,NULL,NULL,products,NULL
765,Agriculture,الزراعة,approved,8,1,2021-02-11 20:25:14,2021-02-11 20:25:14,NULL,NULL,NULL,products,NULL
767,Building,البناء,approved,8,1,2021-02-11 20:25:49,2022-05-30 16:55:32,NULL,NULL,NULL,products,NULL
768,Curtains,الستائر,approved,763,1,2021-02-11 20:26:15,2022-06-19 20:10:57,NULL,NULL,NULL,products,NULL
769,Carpets,السجاد,approved,763,1,2021-02-11 20:27:13,2022-06-19 20:12:23,NULL,NULL,NULL,products,NULL
770,Other,أخرى,approved,1352,1,2021-02-11 20:27:36,2022-06-13 16:36:54,NULL,NULL,NULL,products,NULL
771,Services,الخدمات,approved,764,1,2021-02-11 20:28:22,2022-05-30 17:50:17,NULL,NULL,NULL,products,NULL
773,Medical,الطبية,approved,837,1,2021-02-11 20:28:51,2022-05-30 17:50:42,NULL,NULL,NULL,products,NULL
774,Umbrellas and Screens,المظلات والسواتر,approved,779,1,2021-02-11 20:30:04,2022-05-30 17:54:40,NULL,NULL,NULL,products,NULL
775,Copy machiens,أجهزة نسخ,approved,772,1,2021-02-11 20:30:13,2021-02-11 20:30:13,NULL,NULL,NULL,products,NULL
776,Demolition and restoration,الهدم والترميم,approved,778,1,2021-02-11 20:30:48,2022-05-30 17:52:02,NULL,NULL,NULL,products,NULL
777,Printers,الطابعات,approved,772,1,2021-02-11 20:30:52,2021-02-11 20:30:52,NULL,NULL,NULL,products,NULL
778,Decor and design,ديكور وتصميم,approved,773,1,2021-02-11 20:31:13,2022-05-30 17:51:33,NULL,NULL,NULL,products,NULL
779,Kitchen,مطابخ,approved,776,1,2021-02-11 20:31:32,2022-05-30 17:52:36,NULL,NULL,NULL,products,NULL
781,Black,طباعة أسود,approved,777,1,2021-02-11 20:31:49,2021-02-11 20:31:49,NULL,NULL,NULL,products,NULL
782,Card printer,طابعة بطاقات,approved,777,1,2021-02-11 20:32:33,2021-02-11 20:32:33,NULL,NULL,NULL,products,NULL
783,Colored,طباعة ملون,approved,777,1,2021-02-11 20:33:12,2021-02-11 20:33:12,NULL,NULL,NULL,products,NULL
784,Other,أخرى,approved,846,1,2021-02-11 20:33:19,2022-05-25 17:50:21,NULL,NULL,NULL,products,NULL
785,Sapling,شتلات,approved,256,1,2021-02-11 20:34:06,2022-05-29 20:26:12,NULL,NULL,NULL,products,NULL
786,Printer with scanner,طابعة مع ماسح ضوئي,approved,777,1,2021-02-11 20:34:20,2021-02-11 20:34:20,NULL,NULL,NULL,products,NULL
787,Natural,طبيعي,approved,785,1,2021-02-11 20:34:30,2021-02-11 20:34:30,NULL,NULL,NULL,products,NULL
788,Other,أخرى,approved,919,1,2021-02-11 20:34:40,2022-06-13 16:40:34,NULL,NULL,NULL,products,NULL
789,Fake,صناعي,approved,785,1,2021-02-11 20:34:53,2021-02-11 20:34:53,NULL,NULL,NULL,products,NULL
790,Flowers,ورود,approved,261,1,2021-02-11 20:35:19,2022-05-29 20:14:46,NULL,NULL,NULL,products,NULL
791,Scanners,ماسحة ضوئية,approved,772,1,2021-02-11 20:35:37,2021-02-11 20:35:37,NULL,NULL,NULL,products,NULL
792,Natural,Fake,approved,790,1,2021-02-11 20:35:41,2021-02-11 20:35:41,NULL,NULL,NULL,products,NULL
793,Other,أخرى,approved,788,1,2021-02-11 20:35:55,2022-06-13 16:41:08,NULL,NULL,NULL,products,NULL
795,Furniture,الأثاث,approved,2,1,2021-02-11 20:36:40,2022-06-19 20:12:48,NULL,NULL,NULL,products,NULL
796,Outdoor Plants,النباتات الخارجية,approved,765,1,2021-02-11 20:36:46,2022-06-12 21:19:48,NULL,NULL,NULL,products,NULL
797,Fruitful Plants,النباتات المثمرة,approved,796,1,2021-02-11 20:37:19,2022-05-30 17:17:26,NULL,NULL,NULL,products,NULL
798,Bedroom,غرف النوم,approved,795,1,2021-02-11 20:37:41,2022-06-19 20:21:05,NULL,NULL,NULL,products,NULL
799,Citrus,الحمضيات,approved,797,1,2021-02-11 20:37:56,2022-05-30 17:12:56,NULL,NULL,NULL,products,NULL
800,Palm Trees,النخيل,approved,797,1,2021-02-11 20:38:15,2022-06-02 16:44:56,NULL,NULL,NULL,products,NULL
801,Home,منزلي,approved,798,1,2021-02-11 20:38:16,2022-06-19 20:23:55,NULL,NULL,NULL,products,NULL
802,Vegetables,الخضروات,approved,254,1,2021-02-11 20:38:39,2022-05-29 20:21:31,NULL,NULL,NULL,products,NULL
803,Hotel,الفندقي,approved,798,1,2021-02-11 20:39:00,2022-06-19 20:23:24,NULL,NULL,NULL,products,NULL
804,Other,أخرى,approved,494,1,2021-02-11 20:39:01,2022-05-25 17:41:06,NULL,NULL,NULL,products,NULL
805,Other,أخرى,approved,770,1,2021-02-11 20:39:21,2022-06-13 16:37:26,NULL,NULL,NULL,products,NULL
806,Basins Cultivation,الأحواض الزراعية,approved,796,1,2021-02-11 20:40:03,2022-05-30 17:16:34,NULL,NULL,NULL,products,NULL
807,Office Furniture,الأثاث المكتبي,approved,795,1,2021-02-11 20:40:29,2022-06-19 20:25:50,NULL,NULL,NULL,products,NULL
808,Flowers,الورد,approved,796,1,2021-02-11 20:40:36,2022-05-29 20:14:03,NULL,NULL,NULL,products,NULL
809,Other,أخرى,approved,855,1,2021-02-11 20:40:53,2022-05-25 17:43:34,NULL,NULL,NULL,products,NULL
810,Agricultural Tools,الأدوات الزراعية,approved,765,1,2021-02-11 20:42:04,2022-05-30 17:15:59,NULL,NULL,NULL,products,NULL
811,Seeds,البذور,approved,765,1,2021-02-11 20:42:19,2022-05-30 17:13:33,NULL,NULL,NULL,products,NULL
812,Kitchens and Restaurants,المطاعم والمطابخ,approved,795,1,2021-02-11 20:42:35,2022-06-19 20:27:16,NULL,NULL,NULL,products,NULL
813,Gardens Decorations,زينة الحدائق,approved,765,1,2021-02-11 20:42:45,2022-08-02 18:43:23,NULL,NULL,NULL,products,NULL
814,Fertilizers and Manure,الأسمدة الطبيعية والصناعية,approved,765,1,2021-02-11 20:43:10,2022-07-05 17:07:32,NULL,NULL,NULL,products,NULL
815,Agricultural Equipment,المعدات الزراعية,approved,765,1,2021-02-11 20:43:46,2022-07-06 17:34:25,NULL,NULL,NULL,products,NULL
816,Outdoor Furniture,الأثاث الخارجي,approved,795,1,2021-02-11 20:43:57,2022-06-19 20:30:20,NULL,NULL,NULL,products,NULL
817,Divers,الغطاسات,approved,815,1,2021-02-11 20:44:42,2022-05-29 20:00:53,NULL,NULL,NULL,products,NULL
819,Pumping Machines,مكائن ضخ المياه,approved,815,1,2021-02-11 20:45:21,2022-05-29 20:01:35,NULL,NULL,NULL,products,NULL
820,Lawn mowers,مكائن قص الحشائش,approved,260,1,2021-02-11 20:46:22,2022-05-29 20:11:51,NULL,NULL,NULL,products,NULL
821,Hotel tables,طاولات الفنادق,approved,818,1,2021-02-11 20:46:32,2021-02-11 20:46:32,NULL,NULL,NULL,products,NULL
822,Crop Machines,مكائن المحاصيل,approved,815,1,2021-02-11 20:46:49,2022-05-30 17:15:38,NULL,NULL,NULL,products,NULL
823,Office tables,طاولات المكاتب,approved,818,1,2021-02-11 20:47:25,2021-02-11 20:47:25,NULL,NULL,NULL,products,NULL
824,Pest Control Products,منتجات مكافحة الحشرات,approved,765,1,2021-02-11 20:48:00,2022-05-30 16:35:39,NULL,NULL,NULL,products,NULL
825,Other,أخرى,approved,809,1,2021-02-11 20:48:15,2022-05-25 17:44:06,NULL,NULL,NULL,products,NULL
826,Restaurant tables,طاولات المطاعم,approved,818,1,2021-02-11 20:48:20,2021-02-11 20:48:20,NULL,NULL,NULL,products,NULL
827,Other,أخرى,approved,844,1,2021-02-11 20:48:37,2022-06-13 16:38:42,NULL,NULL,NULL,products,NULL
828,Building Supplies,مستلزمات البناء,approved,767,1,2021-02-11 20:48:53,2022-05-30 17:19:01,NULL,NULL,NULL,products,NULL
830,Umbrellas and Fences,المظلات والحواجز,approved,828,1,2021-02-11 20:49:10,2022-06-12 21:49:04,NULL,NULL,NULL,products,NULL
831,Building Tools and Equipment,أدوات ومعدات البناء,approved,767,1,2021-02-11 20:49:28,2022-05-30 17:12:01,NULL,NULL,NULL,products,NULL
833,Construction tools,ادوات البنات,approved,840,1,2021-10-19 01:42:28,2022-05-29 23:31:12,NULL,NULL,NULL,products,NULL
835,Construction Equipment,معدات البناء,approved,831,1,2021-02-11 20:51:01,2022-05-31 19:27:19,NULL,NULL,NULL,products,NULL
836,Umbrellas,المظلات,approved,830,1,2021-02-11 20:51:03,2022-05-29 23:26:34,NULL,NULL,NULL,products,NULL
837,Umbrellas,مضلات,approved,833,1,2021-02-11 20:51:37,2022-05-29 23:32:07,NULL,NULL,NULL,products,NULL
838,Construction Machinery,آلات البناء,approved,831,1,2021-02-11 20:51:42,2022-07-05 17:31:23,NULL,NULL,NULL,products,NULL
840,Iron,حديد,approved,1312,1,2021-02-11 20:52:08,2022-05-29 23:30:32,NULL,NULL,NULL,products,NULL
843,"Marble, ceramic, stone",الرخام و السيراميك و الحجر,approved,257,1,2021-02-11 20:52:42,2022-05-29 22:43:28,NULL,NULL,NULL,products,NULL
844,Other,أخرى,approved,805,1,2021-02-11 20:52:52,2022-06-13 16:37:54,NULL,NULL,NULL,products,NULL
846,Other,أخرى,approved,921,1,2021-02-11 20:53:18,2022-05-25 17:47:35,NULL,NULL,NULL,products,NULL
847,Marble,الرخام,approved,843,1,2021-02-11 20:53:35,2021-02-11 20:53:35,NULL,NULL,NULL,products,NULL
849,Ceramic,السيراميك,approved,843,1,2021-02-11 20:53:50,2021-02-11 20:53:50,NULL,NULL,NULL,products,NULL
851,Stone,الحجر,approved,843,1,2021-02-11 20:54:11,2021-02-11 20:54:11,NULL,NULL,NULL,products,NULL
853,Files,الملفات,approved,852,1,2021-02-11 20:55:59,2021-02-11 20:55:59,NULL,NULL,NULL,products,NULL
854,Paper file holders,ملفات حفظ الاوراق,approved,852,1,2021-02-11 20:56:55,2021-02-11 20:56:55,NULL,NULL,NULL,products,NULL
855,Other,أخرى,approved,804,1,2021-02-11 20:57:33,2022-05-25 17:42:01,NULL,NULL,NULL,products,NULL
856,Building Materials,مواد البناء,approved,828,1,2021-02-11 20:57:51,2022-05-29 22:28:09,NULL,NULL,NULL,products,NULL
857,Bricks,البلوك,approved,856,1,2021-02-11 20:58:20,2022-05-29 23:24:19,NULL,NULL,NULL,products,NULL
858,Medical files holder,ملفات طبية,approved,852,1,2021-02-11 20:58:20,2021-02-11 20:58:20,NULL,NULL,NULL,products,NULL
859,Concrete,الخرسانة,approved,856,1,2021-02-11 20:58:36,2022-05-30 17:19:41,NULL,NULL,NULL,products,NULL
860,Electricity,الكهرباء,approved,828,1,2021-02-11 20:58:51,2021-02-11 20:58:51,NULL,NULL,NULL,products,NULL
861,Office tools,ادوات مكتبية,approved,852,1,2021-02-11 20:59:10,2021-02-11 20:59:10,NULL,NULL,NULL,products,NULL
862,Lamps,المصابيح,approved,860,1,2021-02-11 20:59:34,2022-05-31 17:55:28,NULL,NULL,NULL,products,NULL
864,Stationery,قرطاسية,approved,852,1,2021-02-11 20:59:56,2021-02-11 20:59:56,NULL,NULL,NULL,products,NULL
865,Other,أخرى,approved,827,1,2021-02-11 21:00:16,2022-06-13 16:39:21,NULL,NULL,NULL,products,NULL
866,Decorations,الديكور والتجميل,approved,2,1,2021-02-11 21:01:18,2022-06-19 20:34:41,NULL,NULL,NULL,products,NULL
868,Interior,الداخلية,approved,862,1,2021-02-11 21:01:55,2022-05-31 17:56:16,NULL,NULL,NULL,products,NULL
869,Exterior,الخارجية,approved,862,1,2021-02-11 21:02:13,2022-07-05 17:18:06,NULL,NULL,NULL,products,NULL
870,Electrical Equipment,المعدات و الأدوات الكهربائية,approved,860,1,2021-02-11 21:02:37,2022-07-05 17:15:39,NULL,NULL,NULL,products,NULL
871,Electrical Transformers,المحولات الكهربائية,approved,860,1,2021-02-11 21:02:52,2022-05-30 17:21:02,NULL,NULL,NULL,products,NULL
872,Boards,لوحات,approved,867,1,2021-02-11 21:03:41,2021-02-11 21:03:41,NULL,NULL,NULL,products,NULL
873,External boards,لوحات خارجية,approved,867,1,2021-02-11 21:04:32,2021-02-11 21:04:32,NULL,NULL,NULL,products,NULL
876,Other,أخرى,approved,793,1,2021-02-11 21:07:00,2022-06-13 16:41:46,NULL,NULL,NULL,products,NULL
877,Cables,الكابلات,approved,860,1,2021-02-11 21:07:52,2022-05-29 23:38:49,NULL,NULL,NULL,products,NULL
878,Brochures and publications,كتيبات ومنشورات,approved,867,1,2021-02-11 21:08:09,2021-02-11 21:08:09,NULL,NULL,NULL,products,NULL
880,Other,أخرى,approved,825,1,2021-02-11 21:08:31,2022-05-25 17:45:20,NULL,NULL,NULL,products,NULL
